ID_estudo,Referencia,Questao,Descricao_da_questao,Pontuacao,Justificativa,Evidencia_secao_pagina,Revisor
E53,"De, S. (2021). Minimal Satisfiable Product: A Novel Concept in Agile Project Management for better adherence to Customer Requirements. 2021 International Conference on Smart Generation Computing, Communication and Networking (SMART GENCON).",AQ3,A abordagem de ER é explicitada?,0.5,"ER tratada de forma implícita e superficial: discute entendimento das necessidades reais do cliente, requisitos não funcionais e priorização mínima via iterações Scrum, mas não explicita atividades/processos de Engenharia de Requisitos de modo estruturado (elicitação, análise, especificação, validação).","Seção I Introduction; Seção III.E Non-Functional Requirements; Seção IV, p. 1, 4",
E53,"De, S. (2021). Minimal Satisfiable Product: A Novel Concept in Agile Project Management for better adherence to Customer Requirements. 2021 International Conference on Smart Generation Computing, Communication and Networking (SMART GENCON).",AQ4,A abordagem de design é explicitada?,1,"Abordagem de design explicitada: Design Thinking com as cinco etapas (Empathize, Define, Ideate, Prototype, Test) descritas e ilustrada (Fig. 1), combinada a Usability Engineering e aos 5Es, com empatia pelo end-user como perspectiva central.","Seção I (Fig. 1); Seção III.C Usability Engineering; Seção IV.A, p. 1, 3-4",
E53,"De, S. (2021). Minimal Satisfiable Product: A Novel Concept in Agile Project Management for better adherence to Customer Requirements. 2021 International Conference on Smart Generation Computing, Communication and Networking (SMART GENCON).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,0.5,"A integração é descrita em nível conceitual: Design Thinking + Usability Engineering + Scrum combinados para chegar a requisitos mínimos satisfatórios (MSP), com Cynefin para mover requisitos de caóticos a claros; porém o mecanismo concreto de articulação com atividades de ER permanece genérico e sem detalhamento operacional.","Seção III.A Cynefin's Framework; Seção IV Proposed Concept (Fig. 5), p. 3-4",
E53,"De, S. (2021). Minimal Satisfiable Product: A Novel Concept in Agile Project Management for better adherence to Customer Requirements. 2021 International Conference on Smart Generation Computing, Communication and Networking (SMART GENCON).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",0,"Proposta puramente conceitual sem validação empírica: não há estudo de caso, experimento nem aplicação real do MSP; os cenários (startups, grandes organizações) são ilustrativos e o próprio texto remete o teste do conceito com a fórmula de adoção a trabalho futuro.","Seção V Advantages and Discussions; Seção VII Future Scope, p. 5-6",
E53,"De, S. (2021). Minimal Satisfiable Product: A Novel Concept in Agile Project Management for better adherence to Customer Requirements. 2021 International Conference on Smart Generation Computing, Communication and Networking (SMART GENCON).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios do MSP relatados de forma explícita (visão holística ao cliente, maior taxa de adoção via fórmula PRA, feedback antecipado, menor esforço de manutenção) e desafios de entender necessidades reais e requisitos caóticos discutidos.","Seção V Advantages and Discussions (lista de benefícios); Seção VI Conclusion, p. 5",
E53,"De, S. (2021). Minimal Satisfiable Product: A Novel Concept in Agile Project Management for better adherence to Customer Requirements. 2021 International Conference on Smart Generation Computing, Communication and Networking (SMART GENCON).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Discute condições de aplicabilidade da proposta (o conceito não impõe regra fixa e varia de cliente para cliente; requisitos não funcionais convertidos podem ser mínimos) e reconhece que o conceito ainda precisa ser testado, mas não há estrutura formal de ameaças à validade nem validação empírica; apenas uma dimensão tratada, portanto Parcial.","Seção VI Conclusion; Seção VII Future Scope, p. 5-6",
E54,"Levy, M.; Spitzer, S.; Pauzner, M. (2022). Multifaceted Requirements Engineering: Developing A MESH (Municipal-Environmental-Social-Health) Platform. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ1,O objetivo do estudo está claramente definido?,1,"Objetivo explícito: desenvolver metodologias e ferramentas para um processo de RE transdisciplinar (multifaceted RE) no desenvolvimento da plataforma MESH voltada à prevenção de diabetes tipo 2, apresentando o processo de RE ocorrido no curso e diretrizes gerais.","Abstract; Seção I Introduction; Seção II Research Statement, p. 24-25",
E54,"Levy, M.; Spitzer, S.; Pauzner, M. (2022). Multifaceted Requirements Engineering: Developing A MESH (Municipal-Environmental-Social-Health) Platform. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,0.5,"O contexto digital/plataforma MESH é declarado e há artefatos digitais (e-service para a Israel Diabetes Association, protótipos em app, Figuras 5-7), mas nesta primeira fase o foco é conceitual/protótipos de curso; o desenvolvimento de software concreto é remetido a fases futuras (summer lab, MVP), permanecendo parcialmente descrito.","Seção II (workplan e fases); Seção IV; Seção V, p. 24-28",
E54,"Levy, M.; Spitzer, S.; Pauzner, M. (2022). Multifaceted Requirements Engineering: Developing A MESH (Municipal-Environmental-Social-Health) Platform. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ3,A abordagem de ER é explicitada?,1,"ER é o eixo central e explicitado como processo human-centric multifacetado com stakeholders heterogêneos; definição de problema, levantamento de necessidades via entrevistas, mapeamento de stakeholders e formulação de desafios (How can we help...), com menção a goal modeling como RE futura.","Seção I; Seção IV Multifaceted RE in MESH Development; Seção V, p. 24-28",
E54,"Levy, M.; Spitzer, S.; Pauzner, M. (2022). Multifaceted Requirements Engineering: Developing A MESH (Municipal-Environmental-Social-Health) Platform. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ4,A abordagem de design é explicitada?,1,"Abordagem de design explicitada e detalhada: Design Thinking (mindset, processo, toolbox) e Service Design, operacionalizados pelo framework Double Diamond (Discover, Define, Develop, Deliver) com ferramentas como personas, empathy maps, customer journeys e exercícios de ideação.","Seção II; Seção III Educational Setting (Fig. 1); Seção IV, p. 25-27",
E54,"Levy, M.; Spitzer, S.; Pauzner, M. (2022). Multifaceted Requirements Engineering: Developing A MESH (Municipal-Environmental-Social-Health) Platform. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração descrita com detalhes: o processo de RE multifacetado é conduzido através das etapas do Double Diamond e ferramentas de DT/SD, mostrando concretamente como a elicitação e definição de requisitos se dá via mapeamento de stakeholders, personas, jornadas e ideação até a formulação do desafio e dos conceitos.","Seção IV Multifaceted RE in MESH Development, p. 26-28",
E54,"Levy, M.; Spitzer, S.; Pauzner, M. (2022). Multifaceted Requirements Engineering: Developing A MESH (Municipal-Environmental-Social-Health) Platform. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",0.5,"Há relato de aplicação real em curso (curso transdisciplinar em execução, quatro equipes trabalhando desafios do SPHERE em Shfar'am, entrevistas com pacientes/clínicos, protótipos conceituais e feedback dos stakeholders na visita), porém sem avaliação empírica sistemática de eficácia; validação e teste do protótipo/MVP são explicitamente trabalho futuro, portanto Parcial.","Seção IV (aplicação e feedbacks); Seção V (follow-up study), p. 26-28",
E54,"Levy, M.; Spitzer, S.; Pauzner, M. (2022). Multifaceted Requirements Engineering: Developing A MESH (Municipal-Environmental-Social-Health) Platform. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios relatados (feedback positivo dos stakeholders, engajamento dos alunos na ideação, oportunidades de intervenção comunitária) e desafios explicitados (natureza wicked do problema, barreiras culturais/religiosas em Shfar'am, área subexplorada de plataformas de saúde e sustentabilidade).","Seção I; Seção IV; Seção V Discussion and Conclusion, p. 24-28",
E54,"Levy, M.; Spitzer, S.; Pauzner, M. (2022). Multifaceted Requirements Engineering: Developing A MESH (Municipal-Environmental-Social-Health) Platform. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0,"Não há discussão de ameaças à validade nem de limitações do estudo; por ser vision paper em fase inicial, o texto aponta apenas direções futuras (goal modeling, MVPs, componentes IoT) sem tratar validade interna/externa/construto/conclusão nem condições de aplicabilidade dos achados.","Seção V Discussion and Conclusion, p. 28",
E57,"Meireles, M. A. C.; Conte, T.; Souza, A. F. B.; Maldonado, J. (2021). Organizing the Design Thinking Toolbox: Supporting the Requirements Elicitation Decision Making. SBES '21.",AQ1,O objetivo do estudo está claramente definido?,1,"O objetivo é explicitado na introdução, visando auxiliar engenheiros de software na seleção de técnicas de Design Thinking.","1 INTRODUÇÃO, p. 2",
E57,"Meireles, M. A. C.; Conte, T.; Souza, A. F. B.; Maldonado, J. (2021). Organizing the Design Thinking Toolbox: Supporting the Requirements Elicitation Decision Making. SBES '21.",AQ2,O contexto de desenvolvimento de software/digital está descrito?,0.5,"O contexto de desenvolvimento de software é a base do estudo e o cenário de avaliação foca no desenvolvimento de uma aplicação, mas os detalhes sobre a natureza desse sistema são superficiais e dependem de um link externo.","6 ESTUDO DE VIABILIDADE, p. 4",
E57,"Meireles, M. A. C.; Conte, T.; Souza, A. F. B.; Maldonado, J. (2021). Organizing the Design Thinking Toolbox: Supporting the Requirements Elicitation Decision Making. SBES '21.",AQ3,A abordagem de ER é explicitada?,1,O estudo foca explicitamente na atividade de elicitação de requisitos dentro do processo de Engenharia de Requisitos.,"1 INTRODUÇÃO e 2 DESIGN THINKING: FUNDAMENTAÇÃO TEÓRICA, p. 1-2",
E57,"Meireles, M. A. C.; Conte, T.; Souza, A. F. B.; Maldonado, J. (2021). Organizing the Design Thinking Toolbox: Supporting the Requirements Elicitation Decision Making. SBES '21.",AQ4,A abordagem de design é explicitada?,1,"A abordagem de Design Thinking é detalhada sob a perspectiva de 'caixa de ferramentas' (toolbox), com a categorização de 27 técnicas propostas.","2 DESIGN THINKING: FUNDAMENTAÇÃO TEÓRICA e 4 CATEGORIZAÇÃO DAS TÉCNICAS DE DESIGN THINKING, p. 2-3",
E57,"Meireles, M. A. C.; Conte, T.; Souza, A. F. B.; Maldonado, J. (2021). Organizing the Design Thinking Toolbox: Supporting the Requirements Elicitation Decision Making. SBES '21.",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"A integração é demonstrada através do mapeamento entre os objetivos da Engenharia de Requisitos e as categorias de técnicas de Design Thinking, utilizando diagramas SADT.","4 CATEGORIZAÇÃO DAS TÉCNICAS DE DESIGN THINKING e Tabela 1, p. 3-5",
E57,"Meireles, M. A. C.; Conte, T.; Souza, A. F. B.; Maldonado, J. (2021). Organizing the Design Thinking Toolbox: Supporting the Requirements Elicitation Decision Making. SBES '21.",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,O artigo relata um estudo de viabilidade conduzido com 4 profissionais de um Instituto de Ciência e Tecnologia para avaliar as tabelas comparativas propostas.,"6 ESTUDO DE VIABILIDADE, p. 4",
